,id,city,community,latitude,longitude,link,type,price,beds,sq_feet,baths,cats,dogs
825,555707,Calgary,Copperfield,50.9120623,-113.9253734,/ab/calgary/rentals/basement/1-bedroom/copperfield/pet-friendly/555707,Basement,1600,1,,1,2.0,2.0
826,549730,Calgary,Copperfield,50.9182743,-113.9166218,/ab/calgary/rentals/basement/1-bedroom/copperfield/non-smoking/549730,Basement,1500,1,900,1,0.0,0.0
827,555186,Calgary,Copperfield,50.9123312,-113.9265685,/ab/calgary/rentals/house/3-bedrooms/copperfield/non-smoking/555186,House,2500,3+den,1600,2.5,0.0,0.0
828,553521,Calgary,Copperfield,50.9146675,-113.9187407,/ab/calgary/rentals/condo/2-bedrooms/copperfield/non-smoking/553521,Condo Unit,2000,2,800,2,0.0,0.0
829,523871,Calgary,Copperfield,50.9198116,-113.9184616,/ab/calgary/rentals/shared/1-bedroom/copperfield/furnished/523871,Room For Rent,850,1,,1,0.0,0.0
830,422916,Calgary,Copperfield,50.9092486,-113.9475813,/ab/calgary/rentals/shared/1-bedroom/copperfield/furnished/422916,Room For Rent,850,1,,2,0.0,0.0
831,513488,Calgary,Copperfield,50.912213,-113.9282715,/ab/calgary/rentals/townhouse/2-bedrooms/copperfield/pet-friendly/513488,Townhouse,2375,2,1481,2.5,2.0,2.0
832,302676,Calgary,Copperfield,50.9208507,-113.9192897,/ab/calgary/rentals/condo/2-bedrooms/copperfield/pet-friendly/302676,Condo Unit,2200,2,802,2,2.0,2.0
833,559861,Calgary,Copperfield,50.908523,-113.9345636,/ab/calgary/rentals/basement/1-bedroom/copperfield/non-smoking/559861,Basement,1400,1,980,1,0.0,0.0
834,512298,Calgary,Copperfield,50.9198133,-113.9184633,/ab/calgary/rentals/condo/2-bedrooms/copperfield/pet-friendly/512298,Condo Unit,2200,2,810,2,2.0,2.0
835,457313,Calgary,Copperfield,50.9194488,-113.9180942,/ab/calgary/rentals/basement/2-bedrooms/copperfield/non-smoking/457313,Basement,1600,2,,1,0.0,0.0
836,559412,Calgary,Copperfield,50.9247858,-113.933486,/ab/calgary/rentals/townhouse/2-bedrooms/copperfield/non-smoking/559412,Townhouse,1995,2,,2.5,0.0,0.0
837,112676,Calgary,Copperfield,50.90829046401,-113.936647854462,/ab/calgary/rentals/main-floor/2-bedrooms/copperfield/pet-friendly/112676,Main Floor,1950,2,975,1,2.0,2.0
838,143064,Calgary,Copperfield,50.914256999028,-113.919159851685,/ab/calgary/rentals/condo/1-bedroom/copperfield/pet-friendly/143064,Condo Unit,1700,1,650,1,2.0,2.0
839,515303,Calgary,Copperfield,50.9107066,-113.9395609,/ab/calgary/rentals/house/3-bedrooms/copperfield/pet-friendly/515303,House,2800,3,1476,2.5,2.0,2.0
840,480065,Calgary,Copperfield,50.9208507,-113.9192897,/ab/calgary/rentals/condo/1-bedroom/copperfield/pet-friendly/480065,Condo Unit,1550,1,460,1,2.0,2.0
841,442373,Calgary,Copperfield,50.9208507,-113.9192897,/ab/calgary/rentals/condo/2-bedrooms/copperfield/pet-friendly/442373,Condo Unit,2100,2,925,2,2.0,2.0
842,556787,Calgary,Copperfield,50.9134697,-113.927906,/ab/calgary/rentals/townhouse/2-bedrooms/copperfield/pet-friendly/556787,Townhouse,2700,2,1780,3.5,0.0,2.0
843,560012,Calgary,Copperfield,50.9115031,-113.9257139,/ab/calgary/rentals/house/3-bedrooms/copperfield/pet-friendly/560012,House,3000,3,2177,2.5,0.0,2.0
844,537798,Calgary,Coral Springs,51.104767,-113.926231,/ab/calgary/rentals/shared/1-bedroom/coral-springs/furnished/537798,Room For Rent,875,1,,1,0.0,0.0
845,557011,Calgary,Coral Springs,51.104338,-113.923451,/ab/calgary/rentals/basement/2-bedrooms/coral-springs/non-smoking/557011,Basement,1600,2,,1,0.0,0.0
846,516845,Calgary,Coral Springs,51.1097227,-113.9282592,/ab/calgary/rentals/basement/1-bedroom/coral-springs/non-smoking/516845,Basement,1150,1+den,800,1,0.0,0.0
847,476336,Calgary,Coral Springs,51.1060074,-113.9266093,/ab/calgary/rentals/basement/2-bedrooms/coral-springs/non-smoking/476336,Basement,1400,2+den,,1,0.0,0.0
848,557308,Calgary,Coral Springs,51.106986,-113.9235256,/ab/calgary/rentals/basement/2-bedrooms/coral-springs/non-smoking/557308,Basement,1700,2,,1,0.0,0.0
849,107563,Calgary,Coral Springs,51.109055409122,-113.927921483285,/ab/calgary/rentals/main-floor/4-bedrooms/coral-springs/pet-friendly/107563,Main Floor,2900,4,2000,2.5,2.0,2.0
850,498744,Calgary,Cornerstone,51.1580408,-113.92951,/ab/calgary/rentals/main-floor/3-bedrooms/cornerstone/non-smoking/498744,Main Floor,2200,3,1400,2.5,0.0,0.0
851,558927,Calgary,Cornerstone,51.1638049,-113.9392373,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/558927,Basement,1550,2,,1,0.0,0.0
852,453086,Calgary,Cornerstone,51.1607885,-113.9441042,/ab/calgary/rentals/main-floor/3-bedrooms/cornerstone/pet-friendly/453086,Main Floor,2150,3+den,1600,2.5,2.0,2.0
853,555534,Calgary,Cornerstone,51.1638049,-113.9392373,/ab/calgary/rentals/house/3-bedrooms/cornerstone/non-smoking/555534,House,2595,3,,2.5,0.0,0.0
854,555461,Calgary,Cornerstone,51.1517999,-113.9340185,/ab/calgary/rentals/house/3-bedrooms/cornerstone/non-smoking/555461,House,2299,3,1617,2.5,0.0,0.0
855,558350,Calgary,Cornerstone,51.1555299,-113.9375947,/ab/calgary/rentals/house/3-bedrooms/cornerstone/pet-friendly/558350,House,2500,3,1400,2.5,2.0,0.0
856,556667,Calgary,Cornerstone,51.160913,-113.9362663,/ab/calgary/rentals/basement/1-bedroom/cornerstone/non-smoking/556667,Basement,1400,1+den,705,1,0.0,0.0
857,404602,Calgary,Cornerstone,51.1524202,-113.9336788,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/404602,Basement,1250,1,,1,2.0,2.0
858,559605,Calgary,Cornerstone,51.1575498,-113.9385317,/ab/calgary/rentals/main-floor/3-bedrooms/cornerstone/pet-friendly/559605,Main Floor,2300,3,1500 Sqft,2.5,2.0,2.0
859,558971,Calgary,Cornerstone,51.1581112,-113.9246209,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/pet-friendly/558971,Basement,1550,2,700,1,2.0,2.0
860,543042,Calgary,Cornerstone,51.1596322,-113.9399638,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/non-smoking/543042,Townhouse,2395,3,1524,2.5,0.0,0.0
861,418587,Calgary,Cornerstone,51.1515185,-113.9355919,/ab/calgary/rentals/townhouse/4-bedrooms/cornerstone/pet-friendly/418587,Townhouse,2200,4,1357,2.5,2.0,2.0
862,540179,Calgary,Cornerstone,51.1512268,-113.9403844,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/540179,Townhouse,2250,3,1450,2.5,2.0,2.0
863,555444,Calgary,Cornerstone,51.1621066,-113.9424488,/ab/calgary/rentals/house/3-bedrooms/cornerstone/non-smoking/555444,House,2250,3,1600,2.5,0.0,0.0
864,366680,Calgary,Cornerstone,51.1516976,-113.9349262,/ab/calgary/rentals/shared/1-bedroom/cornerstone/furnished/366680,Room For Rent,995,1,,1,0.0,0.0
865,549350,Calgary,Cornerstone,51.1496071,-113.9352319,/ab/calgary/rentals/house/4-bedrooms/cornerstone/non-smoking/549350,House,2300,4,1790,3,0.0,0.0
866,558484,Calgary,Cornerstone,51.1622179,-113.9427963,/ab/calgary/rentals/house/3-bedrooms/cornerstone/non-smoking/558484,House,2300,3+den,1800,2.5,0.0,0.0
867,403710,Calgary,Cornerstone,51.1524202,-113.9336788,/ab/calgary/rentals/main-floor/3-bedrooms/cornerstone/pet-friendly/403710,Main Floor,2100,3,1600,2.5,2.0,2.0
868,553015,Calgary,Cornerstone,51.16425,-113.9437539,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/553015,Townhouse,2350,3,2250,2.5,2.0,2.0
869,559039,Calgary,Cornerstone,51.1596752,-113.9382448,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/559039,Duplex,2350,3,,2.5,0.0,0.0
870,553702,Calgary,Cornerstone,51.1590877,-113.9239067,/ab/calgary/rentals/house/5-bedrooms/cornerstone/non-smoking/553702,House,2895,5,1800,3,0.0,0.0
871,553711,Calgary,Cornerstone,51.1590877,-113.9239067,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/553711,Basement,1495,2,900,1,0.0,0.0
872,559083,Calgary,Cornerstone,51.1682918,-113.9382183,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/559083,Duplex,2500,3,1650,2.5,0.0,0.0
873,558752,Calgary,Cornerstone,51.1475099,-113.92503,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/558752,Basement,1250,1,750,1,2.0,2.0
874,507311,Calgary,Cornerstone,51.1557467,-113.9380671,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/507311,Duplex,2400,3,1580,2.5,0.0,0.0
875,558010,Calgary,Cornerstone,51.1680371,-113.9368255,/ab/calgary/rentals/house/3-bedrooms/cornerstone/non-smoking/558010,House,2150,3,,2.5,0.0,0.0
876,509231,Calgary,Cornerstone,51.14748,-113.93461,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/509231,Duplex,2450,3,1600,2.5,0.0,0.0
877,520714,Calgary,Cornerstone,51.163304852658,-113.945053799761,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/520714,Basement,1500,2,900,1,0.0,0.0
878,558501,Calgary,Cornerstone,51.1498361,-113.9249649,/ab/calgary/rentals/house/3-bedrooms/cornerstone/non-smoking/558501,House,2500,3,1560,2.5,0.0,0.0
879,558658,Calgary,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/condo/2-bedrooms/cornerstone/pet-friendly/558658,Condo Unit,1750,2,600+,1,2.0,2.0
880,558280,Calgary,Cornerstone,51.1475099,-113.92503,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/558280,Basement,1550,1,,1,2.0,2.0
881,557900,Calgary,Cornerstone,51.1577918,-113.9364869,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/557900,Duplex,2350,3,1521,2.5,0.0,0.0
882,557655,Calgary,Cornerstone,51.1512347,-113.9406739,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/557655,Basement,1600,2,,1,0.0,0.0
883,549406,Calgary,Cornerstone,51.1551099,-113.9333933,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/549406,Basement,1550,1+den,~560,1,2.0,2.0
884,557096,Calgary,Cornerstone,51.1675127,-113.9368211,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/557096,Duplex,2300,3,1576,2.5,0.0,0.0
885,507690,Calgary,Cornerstone,51.159698,-113.924898,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/507690,Duplex,2400,3,1750+,2.5,0.0,0.0
886,557756,Calgary,Cornerstone,51.1596752,-113.9382448,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/557756,Duplex,2400,3,1600,2.5,0.0,0.0
887,557130,Calgary,Cornerstone,51.1478149,-113.9245896,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/557130,Basement,1300,2,,1,0.0,0.0
888,557692,Calgary,Cornerstone,51.1596752,-113.9382448,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/557692,Townhouse,2400,3+den,1410.70,2.5,0.0,2.0
889,557574,Calgary,Cornerstone,51.1523006,-113.9336961,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/short-term/557574,Basement,1500,2+den,1100,1,0.0,0.0
890,553426,Calgary,Cornerstone,51.1475255,-113.9340667,/ab/calgary/rentals/duplex/1-bedroom/cornerstone/non-smoking/553426,Duplex,1200,1,,1,0.0,0.0
891,486945,Calgary,Cornerstone,51.1473822,-113.9286984,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/486945,Duplex,2095,3,,2.5,0.0,0.0
892,556300,Calgary,Cornerstone,51.16425,-113.9437539,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/556300,Townhouse,2300,3+den,1570,2.5,2.0,2.0
893,556699,Calgary,Cornerstone,51.1499802,-113.9377431,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/556699,Basement,1500,2,900,1,0.0,0.0
894,556603,Calgary,Cornerstone,51.1493551,-113.9245805,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/556603,Basement,1250,1,600,1,2.0,2.0
895,549290,Calgary,Cornerstone,51.1581855,-113.9245931,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/549290,Basement,1500,2,,1,0.0,0.0
896,513791,Calgary,Cornerstone,51.1702433,-113.94751,/ab/calgary/rentals/house/4-bedrooms/cornerstone/non-smoking/513791,House,3100,4+den,2339,3,0.0,0.0
897,556478,Calgary,Cornerstone,51.1528994,-113.9281901,/ab/calgary/rentals/house/4-bedrooms/cornerstone/non-smoking/556478,House,3500,4,2500,3,0.0,0.0
898,553704,Calgary,Cornerstone,51.1522961,-113.9344288,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/553704,Basement,1500,2,850,1,0.0,0.0
899,488289,Calgary,Cornerstone,51.154878458183,-113.935344003788,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/488289,Duplex,2200,3,1500,2.5,0.0,0.0
900,489894,Calgary,Cornerstone,51.1475157,-113.9342506,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/pet-friendly/489894,Duplex,2500,3,1257,2.5,2.0,2.0
901,555670,Calgary,Cornerstone,51.1515393,-113.9278871,/ab/calgary/rentals/basement/3-bedrooms/cornerstone/non-smoking/555670,Basement,1900,3,1800,1,0.0,0.0
902,537009,Calgary,Cornerstone,51.1595525,-113.9399427,/ab/calgary/rentals/basement/1-bedroom/cornerstone/non-smoking/537009,Basement,1300,1,,1,0.0,0.0
903,555245,Calgary,Cornerstone,51.1580932,-113.942098,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/555245,Basement,1500,2,800,1,0.0,0.0
904,554790,Calgary,Cornerstone,51.1601896,-113.9361523,/ab/calgary/rentals/basement/1-bedroom/cornerstone/non-smoking/554790,Basement,1200,1,800,1,0.0,0.0
905,531218,Calgary,Cornerstone,51.16111,-113.94342,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/furnished/531218,Duplex,2700,3,1680,2.5,0.0,0.0
906,553469,Calgary,Cornerstone,51.167676,-113.9380657,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/553469,Duplex,2300,3,,2.5,0.0,0.0
907,506613,Calgary,Cornerstone,51.15646,-113.9327,/ab/calgary/rentals/main-floor/3-bedrooms/cornerstone/furnished/506613,Main Floor,3200,3+den,1800,2.5,0.0,0.0
908,406865,Calgary,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/apartment/1-bedroom/cornerstone/pet-friendly/406865,Apartment,1700,1,632,1,2.0,2.0
909,560016,Calgary,Cornerstone,51.1609183,-113.9258047,/ab/calgary/rentals/house/3-bedrooms/cornerstone/pet-friendly/560016,House,3000,3,1600,2.5,2.0,2.0
910,553235,Calgary,Cornerstone,51.16425,-113.9437539,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/non-smoking/553235,Townhouse,2400,3+den,1570,2.5,0.0,0.0
911,559883,Calgary,Cornerstone,51.1638936,-113.9408458,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/559883,Basement,1500,2,900,1,0.0,0.0
912,558866,Calgary,Cornerstone,51.164013241567,-113.941555168262,/ab/calgary/rentals/townhouse/4-bedrooms/cornerstone/furnished/558866,Townhouse,2600,4,1525,2.5,0.0,0.0
913,559901,Calgary,Cornerstone,51.1506796,-113.927423,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/559901,Basement,1450,1,597,1,2.0,2.0
914,559812,Calgary,Cornerstone,51.1640967,-113.938516,/ab/calgary/rentals/basement/2-bedrooms/cornerstone/non-smoking/559812,Basement,1600,2,,1,0.0,0.0
915,557164,Calgary,Cornerstone,51.15553018841,-113.936785678296,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/557164,Townhouse,2450,3,1500,2.5,2.0,2.0
916,516978,Calgary,Cornerstone,51.1645766,-113.94518,/ab/calgary/rentals/condo/2-bedrooms/cornerstone/pet-friendly/516978,Condo Unit,1750,2,704,1,2.0,2.0
917,338718,Calgary,Cornerstone,51.1609563,-113.9424668,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/338718,Basement,1250,1,565,1,2.0,2.0
918,440838,Calgary,Cornerstone,51.1562205,-113.9337579,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/440838,Duplex,2100,3,1185,2.5,0.0,0.0
919,368099,Calgary,Cornerstone,51.1530891,-113.9336703,/ab/calgary/rentals/main-floor/3-bedrooms/cornerstone/pet-friendly/368099,Main Floor,2100,3,1600,2.5,2.0,2.0
920,328095,Calgary,Cornerstone,51.1607851,-113.9439825,/ab/calgary/rentals/basement/1-bedroom/cornerstone/pet-friendly/328095,Basement,1200,1,,1,2.0,2.0
921,504800,Calgary,Cornerstone,51.1529544,-113.9380478,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/non-smoking/504800,Townhouse,2300,3,1510f,2.5,0.0,0.0
922,557350,Calgary,Cornerstone,51.15521,-113.9340616,/ab/calgary/rentals/basement/1-bedroom/cornerstone/furnished/557350,Basement,2500,1,,1,0.0,0.0
923,553224,Calgary,Cornerstone,51.1628534,-113.9460562,/ab/calgary/rentals/townhouse/3-bedrooms/cornerstone/pet-friendly/553224,Townhouse,2250,3,1450,2.5,2.0,2.0
924,551147,Calgary,Cornerstone,51.1682918,-113.9382183,/ab/calgary/rentals/duplex/3-bedrooms/cornerstone/non-smoking/551147,Duplex,2300,3,1585,2.5,0.0,0.0
925,417059,Calgary,Cougar Ridge,51.0805889,-114.2042344,/ab/calgary/rentals/apartment/2-bedrooms/cougar-ridge/pet-friendly/417059,Apartment,2463,2,1047,2,2.0,2.0
926,527738,Calgary,Cougar Ridge,51.0681223,-114.2177493,/ab/calgary/rentals/house/3-bedrooms/cougar-ridge/pet-friendly/527738,House,3000,3,1900,2.5,2.0,2.0
927,103857,Calgary,Cougar Ridge,51.075161926305,-114.214549026489,/ab/calgary/rentals/basement/1-bedroom/cougar-ridge/non-smoking/103857,Basement,1100,1,700,1,0.0,0.0
928,553429,Calgary,Cougar Ridge,51.0662479,-114.1892991,/ab/calgary/rentals/shared/3-bedrooms/cougar-ridge/non-smoking/553429,Room For Rent,1100,3,,3,0.0,0.0
929,355246,Calgary,Cougar Ridge,51.067530851086,-114.200434768213,/ab/calgary/rentals/house/3-bedrooms/cougar-ridge/non-smoking/355246,House,2800,3,2030,2.5,0.0,0.0
930,547873,Calgary,Cougar Ridge,51.0677441,-114.2006969,/ab/calgary/rentals/townhouse/2-bedrooms/cougar-ridge/pet-friendly/547873,Townhouse,2500,2+den,"1,194.70",1.5,2.0,2.0
931,559985,Calgary,Cougar Ridge,51.0708343,-114.2093522,/ab/calgary/rentals/townhouse/3-bedrooms/cougar-ridge/pet-friendly/559985,Townhouse,3000,3,1311,1.5,0.0,2.0
932,527158,Calgary,Cougar Ridge,51.0754743,-114.2166137,/ab/calgary/rentals/house/3-bedrooms/cougar-ridge/pet-friendly/527158,House,3200,3+den,2175,2.5,2.0,2.0
933,426576,Calgary,Cougar Ridge,51.0714576,-114.2094521,/ab/calgary/rentals/townhouse/3-bedrooms/cougar-ridge/furnished/426576,Townhouse,2600,3,1311,1.5,0.0,0.0
934,558573,Calgary,Cougar Ridge,51.0712589,-114.2098566,/ab/calgary/rentals/townhouse/1-bedroom/cougar-ridge/non-smoking/558573,Townhouse,1850,1,800,1,0.0,0.0
935,416859,Calgary,Cougar Ridge,51.0750682,-114.2159007,/ab/calgary/rentals/house/3-bedrooms/cougar-ridge/non-smoking/416859,House,3200,3,2400,2.5,0.0,0.0
936,478615,Calgary,Cougar Ridge,51.0730559,-114.2157949,/ab/calgary/rentals/house/5-bedrooms/cougar-ridge/non-smoking/478615,House,3200,5+den,2300,3.5,0.0,0.0
937,52056,Calgary,Cougar Ridge,51.0714629,-114.2117397,/ab/calgary/rentals/condo/1-bedroom/cougar-ridge/non-smoking/52056,Condo Unit,1850,1,Approx. 860,1,0.0,0.0
938,398405,Calgary,Country Hills,51.1363143,-114.1133448,/ab/calgary/rentals/main-floor/3-bedrooms/country-hills/pet-friendly/398405,Main Floor,2400,3,1700,2,0.0,2.0
939,542595,Calgary,Country Hills,51.1447744,-114.0701729,/ab/calgary/rentals/house/3-bedrooms/country-hills/non-smoking/542595,House,2290,3+den,1150,1.5,0.0,0.0
940,555776,Calgary,Country Hills,51.1511558,-114.0665447,/ab/calgary/rentals/basement/1-bedroom/country-hills/non-smoking/555776,Basement,1350,1,625,1,0.0,0.0
941,558373,Calgary,Country Hills,51.1466508,-114.0678644,/ab/calgary/rentals/house/3-bedrooms/country-hills/non-smoking/558373,House,3150,3+den,2200,3,0.0,0.0
942,559471,Calgary,Country Hills,51.1572351,-114.0539126,/ab/calgary/rentals/condo/2-bedrooms/country-hills/pet-friendly/559471,Condo Unit,2200,2+den,900,2,2.0,2.0
943,43982,Calgary,Country Hills,51.151809,-114.0667,/ab/calgary/rentals/townhouse/3-bedrooms/country-hills/non-smoking/43982,Townhouse,1995,3,1167,1.5,0.0,0.0
944,20409,Calgary,Country Hills,51.1470392,-114.0780954,/ab/calgary/rentals/condo/2-bedrooms/country-hills/non-smoking/20409,Condo Unit,2200,2,920,2,0.0,0.0
945,559908,Calgary,Country Hills Village,51.1609436,-114.054694,/ab/calgary/rentals/townhouse/4-bedrooms/country-hills-village/non-smoking/559908,Townhouse,2500,4,1690,2.5,0.0,0.0
946,556304,Calgary,Country Hills Village,51.1562358,-114.0548694,/ab/calgary/rentals/condo/1-bedroom/country-hills-village/pet-friendly/556304,Condo Unit,1500,1,500,1,2.0,2.0
947,559067,Calgary,Country Hills Village,51.1595207,-114.0536631,/ab/calgary/rentals/townhouse/3-bedrooms/country-hills-village/non-smoking/559067,Townhouse,2200,3,,1.5,0.0,0.0
948,19714,Calgary,Country Hills Village,51.1592579,-114.0567463,/ab/calgary/rentals/apartment/2-bedrooms/country-hills-village/pet-friendly/19714,Apartment,1800,2,890,2,2.0,2.0
949,559718,Calgary,Country Hills Village,51.1613032,-114.0579908,/ab/calgary/rentals/shared/1-bedroom/country-hills-village/furnished/559718,Room For Rent,600,1,,2,0.0,0.0
950,354153,Calgary,Country Hills Village,51.156109,-114.054548,/ab/calgary/rentals/condo/2-bedrooms/country-hills-village/pet-friendly/354153,Condo Unit,1800,2,900,1,2.0,2.0
951,556112,Calgary,Country Hills Village,51.1586288,-114.0553475,/ab/calgary/rentals/condo/2-bedrooms/country-hills-village/pet-friendly/556112,Condo Unit,2050,2,847,2,2.0,2.0
952,93959,Calgary,Coventry Hills,51.1716057,-114.051794,/ab/calgary/rentals/shared/3-bedrooms/coventry-hills/furnished/93959,Room For Rent,890,3,2300,2.5,0.0,0.0
953,544111,Calgary,Coventry Hills,51.1733556,-114.0420694,/ab/calgary/rentals/house/3-bedrooms/coventry-hills/non-smoking/544111,House,2600,3,1200,2.5,0.0,0.0
954,479943,Calgary,Coventry Hills,51.1682591,-114.0463918,/ab/calgary/rentals/house/4-bedrooms/coventry-hills/non-smoking/479943,House,3000,4,1400,3.5,0.0,0.0
955,555589,Calgary,Coventry Hills,51.1693844,-114.0536427,/ab/calgary/rentals/main-floor/3-bedrooms/coventry-hills/non-smoking/555589,Main Floor,2200,3,1250,2,0.0,0.0
